latitude,longitude,MQ135 value 0-1024,CO ppm
51.4992752075,0.0072916002,153,0.0726459
51.499217987,0.0068816003,153,0.073271155
51.4991111755,0.0069765996,153,0.07653146
51.4990959167,0.0069850006,153,0.07521841
51.4990882873,0.0069950008,153,0.07374298
51.4989242553,0.0071150007,153,0.07613797
51.4989166259,0.007125,153,0.075539276
51.4989013671,0.0071382999,153,0.07439838
51.4988861083,0.0072050004,153,0.07835756
51.4983901977,0.0078266,153,0.07565411
51.4983901977,0.0078282999,153,0.07565411
51.4983787536,0.007835,153,0.076346114
51.4983711242,0.0081950006,153,0.07498992
51.4983634948,0.0082033004,153,0.07833395
51.4981117248,0.0085183,153,0.0711449
51.4973487854,0.0094666004,153,0.07711303
51.4973487854,0.0094766006,153,0.07492151
51.4972572326,0.0113133001,153,0.0754246
51.4972496032,0.0112300014,153,0.07565411
51.4972496032,0.0112633001,153,0.07590725
51.4972000122,0.0095866012,153,0.07318159
51.4971504211,0.0109483003,153,0.07687996
51.4970779418,0.0098133001,153,0.07533286
51.4970703125,0.0098249998,153,0.07641557
51.4970359802,0.0087616004,153,0.07442108
51.49684906,0.0120000004,153,0.07138605
51.4968032836,0.0103816008,153,0.071649775
51.4967842102,0.0125100004,153,0.07560813
51.4967689514,0.0125266003,153,0.07746367
51.4967460632,0.0125916004,153,0.07570006
51.4967384338,0.0126000022,153,0.07551631
51.4967269897,0.0126100003,153,0.07351799
51.4966812133,0.0095183,153,0.07565411
51.4966697692,0.0095333003,153,0.07260144
51.4966468811,0.0095732994,153,0.07772158
51.4962081909,0.0127183008,153,0.07790957
51.4962005615,0.0127816009,153,0.07618417
51.4962005615,0.0128100013,153,0.07558519
51.4958076477,0.0114666008,153,0.07531
51.4956779479,0.0126850008,153,0.07560813
51.4956207275,0.0127433001,153,0.07531
51.4956130981,0.0127450013,153,0.0769964
51.4955329895,0.0128682994,153,0.07167182
51.4954490661,0.0113482999,153,0.073675364
51.4954338073,0.012676599,153,0.07480755
51.49527359,0.0126983022,153,0.07985755
51.495223999,0.0127383005,153,0.07435305
51.4948234558,0.0117949998,153,0.074511826
51.4948158264,0.0117750012,153,0.075539276
51.494808197,0.0117516005,153,0.07751051
51.4947586059,0.0132233011,153,0.07198061
51.4946212768,0.0113850009,153,0.07650828
51.494606018,0.0113766002,153,0.07795667
51.4945945739,0.0113700008,153,0.076903306
51.4939193725,0.0092916002,153,0.07595335
51.4939117431,0.0093116006,153,0.07551631
51.4938163757,0.009085,153,0.07156181
51.4938087463,0.0094966001,153,0.073316
51.4937973022,0.0095032997,153,0.076670706
51.4937095642,0.0090866003,153,0.07405879
51.4936943054,0.0090665998,153,0.0800496
51.4934654235,0.0091366004,153,0.07253464
51.4931793212,0.0090132999,153,0.07648509
51.4931640625,0.009,153,0.07632296
51.4925956726,0.0087482995,153,0.07145191
51.4921150207,0.0245082998,153,0.073271155
51.5044021606,0.00106,152,0.076346114
51.5043792724,0.000955,152,0.07158379
51.5043449401,0.00088,152,0.07077351
51.504322052,0.0002383,152,0.07324877
51.504322052,0.000255,152,0.07298036
51.5042724609,0.0006516,152,0.07383305
51.5004730224,0.0059650001,152,0.072958015
51.4996109008,0.0069700002,152,0.07160576
51.4992446899,0.0068616003,152,0.07313683
51.4992332458,0.0068716001,152,0.0746482
51.4992103576,0.0068900003,152,0.07209117
51.4991950988,0.0074050002,152,0.06941053
51.4991874694,0.0069132995,152,0.07318159
51.4991683959,0.0069250001,152,0.0714299
51.4991455078,0.0074550004,152,0.082235895
51.4991378784,0.0069582996,152,0.075884216
51.4990730285,0.0070050001,152,0.07160576
51.498966217,0.0070883007,152,0.073900744
51.4989509582,0.0071000003,152,0.07354049
51.4989433288,0.0071083002,152,0.073788
51.4988937377,0.0071583003,152,0.07266813
51.4988861083,0.0071816005,152,0.07471644
51.498046875,0.0085916004,152,0.07381051
51.4975814819,0.0091765995,152,0.07079531
51.4973373413,0.009478301,152,0.071715854
51.4972724914,0.0113616001,152,0.07329361
51.4972724914,0.0113883006,152,0.07376551
51.4972724914,0.0114083003,152,0.07298036
51.4972724914,0.0114366006,152,0.071715854
51.497264862,0.0113416004,152,0.072891064
51.4972496032,0.0111916005,152,0.07732324
51.4972419738,0.0111716008,152,0.07358545
51.4971427917,0.0109282994,152,0.07444376
51.4971351623,0.0109133005,152,0.07417187
51.4971275329,0.0108949995,152,0.07260144
51.4970283508,0.0087650003,152,0.0714299
51.4969978332,0.0087733001,152,0.07412664
51.4968032836,0.0124032998,152,0.07324877
51.4967193603,0.0126200008,152,0.07237922
51.4964179992,0.012973299,152,0.07291338
51.4964103698,0.0129850006,152,0.073271155
51.4964103698,0.0129933012,152,0.07255691
51.496395111,0.0130099999,152,0.07318159
51.496395111,0.0130165994,152,0.07302504
51.4963874816,0.0130416011,152,0.0727127
51.4963798522,0.0130383014,152,0.07329361
51.4963798522,0.0130416011,152,0.073697895
51.4963722229,0.0130433011,152,0.07342821
51.4963722229,0.0130483007,152,0.07324877
51.4963607788,0.0130449998,152,0.07273497
51.4963531494,0.0130433011,152,0.07138605
51.4962501525,0.0129416,152,0.07322637
51.4962387084,0.012928301,152,0.07318159
51.4962310791,0.0128750014,152,0.073271155
51.4962310791,0.0129033017,152,0.07322637
51.4962234497,0.0128615999,152,0.073271155
51.4962158203,0.0128366004,152,0.07338331
51.4962081909,0.0128266,152,0.074511826
51.4959564208,0.0112832999,152,0.072357
51.4959487915,0.0112966001,152,0.07324877
51.495929718,0.0113100004,152,0.07340578
51.4959220886,0.0113250005,152,0.07324877
51.4959144592,0.0113383007,152,0.07318159
51.4959068298,0.0113550007,152,0.072935686
51.4958992004,0.0113733005,152,0.07322637
51.495891571,0.0113883006,152,0.071517825
51.4958839416,0.0114066004,152,0.071057364
51.4958648681,0.0114350008,152,0.07180405
51.4958496093,0.011448301,152,0.07324877
51.4958419799,0.0114600002,152,0.0753787
51.4958000183,0.0114750003,152,0.07338331
51.4957847595,0.0114815998,152,0.072113305
51.4956550598,0.0127033007,152,0.07444376
51.4956474304,0.0127149999,152,0.07286871
51.4956283569,0.0127233004,152,0.071101084
51.4955558776,0.0127999997,152,0.08000156
51.4955406188,0.012911601,152,0.07674043
51.495475769,0.0113616001,152,0.07340578
51.4954681396,0.0113550007,152,0.073473066
51.4954681396,0.0113583016,152,0.07414921
51.4954605102,0.0113532996,152,0.07444376
51.4954414367,0.0113466,152,0.0711449
51.4949455261,0.0131116008,152,0.06941053
51.4948387145,0.0118316006,152,0.072935686
51.4948310852,0.0118150007,152,0.07324877
51.4947357177,0.0132333016,152,0.07158379
51.4945716857,0.0113482999,152,0.07324877
51.4943428039,0.0110532999,152,0.072113305
51.4943351745,0.0110500001,152,0.07613797
51.4938545227,0.0094549999,152,0.07280183
51.4938468933,0.0094632997,152,0.07320398
51.4938392639,0.0094732999,152,0.07320398
51.4938316345,0.0094883003,152,0.071364045
51.4937019348,0.0090916004,152,0.07419448
51.4916114807,0.0247283005,152,0.07928346
51.5045509338,0.0015999999,151,0.06754157
51.5044593811,0.00128,151,0.073316
51.504371643,0.0009366001,151,0.072046965
51.504322052,0.0002716001,151,0.07096991
51.5042381286,2.16E-05,151,0.07023011
51.501499176,0.0050266003,151,0.069067664
51.500465393,0.0059766006,151,0.072246164
51.4999656677,0.0065715999,151,0.0748759
51.4995918273,0.0069783,151,0.070035264
51.4993476867,0.0067400007,151,0.066871874
51.4992675781,0.0073233008,151,0.07202483
51.4992523193,0.0068533,151,0.07153978
51.4991950988,0.0069,151,0.072423615
51.4991607666,0.0069366006,151,0.07191434
51.4991531372,0.0069483003,151,0.07237922
51.4990577697,0.0070150003,151,0.06904635
51.4989891052,0.0070666003,151,0.071101084
51.4989814758,0.0070783004,151,0.072179705
51.4980812072,0.0085500001,151,0.07023011
51.4980697631,0.0085615997,151,0.070035264
51.4978179931,0.0088600006,151,0.07240138
51.4976005554,0.0091665992,151,0.071210586
51.4972419738,0.0095333003,151,0.07412664
51.4971923828,0.0096015996,151,0.06879017
51.4971046447,0.0108916007,151,0.071188696
51.497013092,0.0087700004,151,0.07103548
51.4969635009,0.0106749999,151,0.06962548
51.4969558715,0.0106550002,151,0.070708126
51.4967918395,0.0124250006,151,0.071649775
51.4967842102,0.0124416005,151,0.071101084
51.4967842102,0.0124716007,151,0.07338331
51.4967765808,0.010200001,151,0.067227
51.4967193603,0.0126400005,151,0.07096991
51.4966621398,0.0095466012,151,0.0708171
51.4964370727,0.0129683006,151,0.07107923
51.4964027404,0.0130033016,151,0.07123245
51.496395111,0.0130233001,151,0.07145191
51.4963874816,0.0130265998,151,0.07147386
51.49634552,0.0130433011,151,0.07099175
51.4963302612,0.0130416011,151,0.071057364
51.4963226318,0.0130300021,151,0.07103548
51.4963035583,0.0130165994,151,0.07107923
51.4962959289,0.0129999995,151,0.071057364
51.4962730407,0.0129833006,151,0.071210586
51.4962577819,0.0129583001,151,0.072223976
51.4959640502,0.0112700009,151,0.07103548
51.4958724975,0.0114215993,151,0.07094807
51.4957695007,0.0114866006,151,0.07049049
51.4956283569,0.0127315998,151,0.07410403
51.495475769,0.0113600003,151,0.07134209
51.4954185485,0.0126600003,151,0.06830123
51.4952049255,0.0127466011,151,0.0704688
51.494857788,0.011845001,151,0.071101084
51.4947166442,0.0132449996,151,0.07007855
51.4945640563,0.0113383007,151,0.070316836
51.4943351745,0.0110500001,151,0.0726459
51.4942970275,0.0108966005,151,0.071101084
51.4942855834,0.0108932995,151,0.068005
51.4938545227,0.0094533004,151,0.06977624
51.4938240051,0.0095016002,151,0.072113305
51.4938163757,0.0095166006,151,0.071210586
51.4938087463,0.0095299997,151,0.071101084
51.4937973022,0.0095483007,151,0.07077351
51.4936447143,0.0091100006,151,0.071364045
51.4936294555,0.0091100006,151,0.066310965
51.4934577941,0.0091332998,151,0.06274508
51.4931869506,0.0090200004,151,0.07309206
51.4923973083,0.0088465995,151,0.067899466
51.4921302795,0.008813301,151,0.06664294
51.4918556213,0.0086750001,151,0.070316836
51.4918365478,0.008670001,151,0.07079531
51.491821289,0.0086683006,151,0.07025181
51.4917144775,0.0086732997,151,0.07096991
51.4916992187,0.0086716003,151,0.07096991
51.4916915893,0.0086732997,151,0.07103548
51.4916763305,0.0086750001,151,0.07059925
51.5044517517,0.0012366,150,0.066310965
51.5043945312,0.0010166,150,0.068982236
51.5043945312,0.0010383,150,0.070403636
51.5043869018,0.0009949999,150,0.06777295
51.5043792724,0.0009733,150,0.068875425
51.5043601989,0.0009183,150,0.06962548
51.504322052,0.0002916,150,0.06857727
51.5043144226,0.0002183,150,0.06973316
51.5042572021,5E-05,150,0.06728981
51.5042495727,3.66E-05,150,0.07055573
51.5042495727,4.83E-05,150,0.06919608
51.5004310607,0.0060233001,150,0.06344182
51.5002021789,0.0063800001,150,0.06290381
51.4995765686,0.0069916009,150,0.07075168
51.4995613098,0.0069966006,150,0.06517981
51.4995613098,0.0070016002,150,0.06712239
51.4994544982,0.0070866003,150,0.07280183
51.4992675781,0.0068450002,150,0.07088254
51.4991607666,0.0074450006,150,0.07134209
51.4990463256,0.0070250005,150,0.06808956
51.4990310668,0.0070333003,150,0.06930324
51.4990234375,0.0070383005,150,0.06896083
51.4990081787,0.0070516004,150,0.07053402
51.498096466,0.0085283002,150,0.06787836
51.4980888366,0.0085400009,150,0.07079531
51.4980545043,0.0085750007,150,0.07096991
51.4979972839,0.0086615991,150,0.06760459
51.4976081848,0.0091565999,150,0.069238946
51.4975738525,0.0091866006,150,0.06647677
51.4973640441,0.0094533004,150,0.071715854
51.4972572326,0.0114632999,150,0.067625664
51.4972496032,0.0095366001,150,0.071781985
51.4970932006,0.0108800005,150,0.06908915
51.4970779418,0.0108633005,150,0.068811454
51.4970054626,0.0107366001,150,0.06708058
51.4969711303,0.0106915998,150,0.06879017
51.4969406127,0.0106383001,150,0.06919608
51.4969329833,0.0106250011,150,0.06879017
51.4967117309,0.0126682996,150,0.06893949
51.4967041015,0.0126933002,150,0.066767745
51.4966545104,0.0095615997,150,0.07075168
51.4964599609,0.0129566013,150,0.068704925
51.4964447021,0.0129583001,150,0.070642784
51.4959716796,0.0112566006,150,0.06851351
51.4957427978,0.0114900004,150,0.06712239
51.4955406188,0.0128733015,150,0.06591845
51.4954833984,0.0113616001,150,0.06889678
51.4954338073,0.0113416004,150,0.06695532
51.4953041076,0.0114550006,150,0.06874751
51.4951324462,0.0128066003,150,0.073900744
51.4948654174,0.0118516004,150,0.07023011
51.4947853088,0.0132000017,150,0.06806838
51.4947013854,0.0132516014,150,0.06760459
51.4945411682,0.0113165998,150,0.06787836
51.4943428039,0.0110666012,150,0.06693446
51.4938545227,0.0094500007,150,0.065856636
51.4938240051,0.0094899997,150,0.07213543
51.4937896728,0.0095650005,150,0.06926036
51.4937820434,0.009585,150,0.068811454
51.493774414,0.0096066007,150,0.0688328
51.4937667846,0.0096500005,150,0.06697618
51.4922294616,0.0088250007,150,0.06919608
51.4922027587,0.0088283004,150,0.065363914
51.4921722412,0.0088233003,150,0.06857727
51.4921531677,0.0088216009,150,0.06943199
51.4921379089,0.0244983005,150,0.06710151
51.4921226501,0.0245000004,150,0.06842851
51.4918632507,0.0086732997,150,0.0704688
51.4918441772,0.0086732997,150,0.07059925
51.4918136596,0.0086666011,150,0.06754157
51.4917411804,0.0086750001,150,0.0688328
51.4917221069,0.0086732997,150,0.06896083
51.491657257,0.0086766004,150,0.068598524
51.4916419982,0.0086750001,150,0.06689276
51.5048103332,0.0021783001,149,0.07029514
51.5047950744,0.0021650002,149,0.064996205
51.5044517517,0.0012583,149,0.066207506
51.5043525695,0.0009000001,149,0.06808956
51.504322052,0.00031,149,0.065425314
51.5043067932,0.0002016,149,0.0694964
51.5042724609,0.0004833001,149,0.06699706
51.5042648315,0.0005016,149,0.06655978
51.5042648315,0.0006383,149,0.071517825
51.5042304992,5E-06,149,0.0688328
51.5041847229,-8E-05,149,0.066767745
51.5041732788,-9.5E-05,149,0.066767745
51.5041656494,-0.0001116,149,0.066767745
51.5041503906,-0.0001266,149,0.06695532
51.5041351318,-0.00014,149,0.06678854
51.5041160583,-0.0001516,149,0.066767745
51.5041084289,-0.000165,149,0.066767745
51.5040931701,-0.0001766,149,0.06674694
51.5008468627,0.0055216002,149,0.0673527
51.5008392333,0.0055283002,149,0.066393845
51.500831604,0.0055399999,149,0.06997047
51.5007820129,0.0055900001,149,0.073562965
51.4995536804,0.0070100002,149,0.06666367
51.4995346069,0.0070199995,149,0.06874751
51.4992752075,0.0073065996,149,0.069582425
51.4978256225,0.0088500003,149,0.066871874
51.4976654052,0.0090715999,149,0.06304294
51.4976158142,0.0091432991,149,0.066830225
51.4975662231,0.0091949996,149,0.06481301
51.4973716735,0.0094415998,149,0.06796282
51.4971275329,0.0115832996,149,0.07198061
51.4970359802,0.0108000003,149,0.065692075
51.497013092,0.0107565999,149,0.06602158
51.4969978332,0.0107216,149,0.06633164
51.4969902038,0.0107066011,149,0.06606286
51.4968681335,0.0120616006,149,0.06666367
51.4968261718,0.0123166,149,0.06653905
51.4968261718,0.0123333001,149,0.06643527
51.4968185424,0.0123500001,149,0.06635238
51.496810913,0.0103999996,149,0.06306283
51.496810913,0.012370001,149,0.066269554
51.496810913,0.0123866009,149,0.06779405
51.4966964721,0.0127200007,149,0.066830225
51.4966888427,0.0127399992,149,0.065425314
51.4965248107,0.0129132997,149,0.066871874
51.4965019226,0.0129333007,149,0.06674694
51.4964752197,0.0129449987,149,0.06573321
51.4959945678,0.0112266004,149,0.06643527
51.495979309,0.0112433004,149,0.066871874
51.4957122802,0.0114883005,149,0.065404825
51.4955406188,0.0128899991,149,0.06705971
51.4955406188,0.0129000007,149,0.0667053
51.4955406188,0.0129083013,149,0.0697116
51.4954910278,0.011365,149,0.067857295
51.4954261779,0.0113416004,149,0.06674694
51.4954109191,0.0113433003,149,0.06583609
51.4954109191,0.0126433014,149,0.06350183
51.4953193664,0.0114465999,149,0.06760459
51.4952964782,0.0114600002,149,0.06712239
51.4952888488,0.0114616012,149,0.06509818
51.4951972961,0.0127565991,149,0.066767745
51.4951820373,0.0127699995,149,0.06532297
51.4951744079,0.0127833008,149,0.06475201
51.4951515197,0.0127965998,149,0.06633164
51.4950752258,0.0115933001,149,0.06689276
51.4950752258,0.011595,149,0.066767745
51.4950752258,0.0115982997,149,0.0668094
51.4950752258,0.0116016006,149,0.0668094
51.4950752258,0.0116050004,149,0.066767745
51.4950752258,0.0116066002,149,0.06591845
51.4949226379,0.0153166007,149,0.06530246
51.4948883056,0.0118550003,149,0.066767745
51.4948806762,0.0118550003,149,0.06697618
51.4948005676,0.0131982994,149,0.06902496
51.4946937561,0.0132600009,149,0.06456931
51.4945220947,0.0113100004,149,0.06483331
51.4943618774,0.0136900007,149,0.0666845
51.4943504333,0.0136799991,149,0.064955465
51.4943351745,0.0110515999,149,0.07012185
51.493774414,0.0096266002,149,0.067520544
51.4937667846,0.0096716003,149,0.06693446
51.4937667846,0.0096933002,149,0.066767745
51.4937667846,0.009715002,149,0.06614549
51.4937019348,0.0090633001,149,0.06973316
51.4934730529,0.0091400003,149,0.072623625
51.4932060241,0.0090283002,149,0.06828007
51.4931564331,0.0090083007,149,0.059427463
51.4927749633,0.0089216003,149,0.06953945
51.4925765991,0.0087549991,149,0.062408876
51.4923095703,0.0088366003,149,0.06364199
51.4921455383,0.0244966006,149,0.06430618
51.4921379089,0.0088183002,149,0.0668094
51.4918708801,0.0086766004,149,0.068704925
51.4917984008,0.0086615991,149,0.066767745
51.4917793273,0.0086600008,149,0.06493508
51.4917488098,0.0086732997,149,0.06703883
51.4916267395,0.0086750001,149,0.063903034
51.5045585632,0.0016216001,148,0.065651
51.5042800903,0.0004650001,148,0.066373125
51.5042648315,0.00062,148,0.06471138
51.5042572021,5.16E-05,148,0.061858185
51.5042572021,6.5E-05,148,0.06340188
51.5042572021,0.00052,148,0.064468026
51.5041923522,-6.66E-05,148,0.06473167
51.5040855407,-0.00019,148,0.06491475
51.5040779113,-0.0002033,148,0.06471138
51.5014724731,0.0050199995,148,0.06471138
51.5013923645,0.0050283002,148,0.069153324
51.4999771118,0.0065633001,148,0.06783617
51.4992828369,0.0068333001,148,0.06720605
51.49917984,0.0074182996,148,0.06402378
51.4991683959,0.0074300003,148,0.0666845
51.4978370666,0.0088400001,148,0.06524114
51.4975585937,0.009201601,148,0.063003145
51.4973373413,0.009478301,148,0.06438709
51.4972572326,0.0095333003,148,0.06404387
51.4972419738,0.0114900004,148,0.06272525
51.497177124,0.0096350011,148,0.06364199
51.4970626831,0.0108500003,148,0.067899466
51.4970474243,0.0108200001,148,0.06324215
51.4970207214,0.0107800006,148,0.065692075
51.4969139099,0.0106166005,148,0.065692075
51.4968681335,0.0120833003,148,0.06370216
51.4966812133,0.0127632999,148,0.06304294
51.4965400695,0.0129050004,148,0.06614549
51.4960060119,0.0112100005,148,0.06473167
51.4955406188,0.0128816008,148,0.06513901
51.4955253601,0.011365,148,0.063882865
51.4953536987,0.0114150011,148,0.0644478
51.4953460693,0.0114266014,148,0.06614549
51.4953384399,0.0114366006,148,0.065425314
51.4952888488,0.0126833009,148,0.06622823
51.4952812194,0.0114666008,148,0.061838552
51.4952812194,0.0126883006,148,0.06783617
51.4951667785,0.0127933013,148,0.06528204
51.4950828552,0.0115832996,148,0.06456931
51.4950752258,0.0116115999,148,0.064064026
51.4949951171,0.0154483008,148,0.06452877
51.4949951171,0.0154649996,148,0.064084165
51.4949874877,0.0154332995,148,0.06448827
51.4949798583,0.0154016008,148,0.064772345
51.4949798583,0.0154183015,148,0.06458959
51.494972229,0.0153883004,148,0.06471138
51.4949607849,0.015375,148,0.064205185
51.4949531555,0.0153650021,148,0.064144686
51.4949455261,0.0153533005,148,0.06346182
51.4949378967,0.015326601,148,0.06448827
51.4949302673,0.0118083,148,0.064205185
51.4949302673,0.0131116008,148,0.06113639
51.4949302673,0.0153250002,148,0.06485368
51.4949226379,0.0118183004,148,0.063262075
51.4949226379,0.0153083014,148,0.06489436
51.4949150085,0.0118283009,148,0.06471138
51.4949150085,0.0118383002,148,0.06491475
51.4949150085,0.0153015995,148,0.06382261
51.4949073791,0.0118516004,148,0.06595969
51.4948883056,0.0152866005,148,0.06471138
51.4945945739,0.0134032988,148,0.061877728
51.4943504333,0.0110833001,148,0.06552782
51.4943428039,0.0136766004,148,0.062963426
51.4942970275,0.0109050011,148,0.066580586
51.4942855834,0.0108866,148,0.06282439
51.4938468933,0.0094515991,148,0.060671795
51.4938087463,0.0090715999,148,0.060536794
51.4937667846,0.0097350006,148,0.064772345
51.4937667846,0.0097600002,148,0.06471138
51.4932212829,0.009045,148,0.06538436
51.4932136535,0.0090366001,148,0.06575376
51.492855072,0.0090132999,148,0.065856636
51.4928474426,0.0090032997,148,0.06342181
51.4923591613,0.0088400001,148,0.06398348
51.4923439025,0.0088400001,148,0.06256686
51.4923248291,0.0088382997,148,0.06792058
51.4921875,0.0088266,148,0.065651
51.4918708801,0.0086800003,148,0.06624888
51.4917716979,0.0086615991,148,0.06280457
51.4917564392,0.0086666011,148,0.066726126
51.5043144226,0.00033,147,0.06042127
51.5042877197,0.0004466,147,0.06489436
51.5042648315,8.33E-05,147,0.060981184
51.5042572021,5.33E-05,147,0.06076833
51.5042572021,6E-05,147,0.06324215
51.5042572021,0.0005400001,147,0.06268567
51.5042572021,0.0005616,147,0.0614672
51.5042304992,-8.3E-06,147,0.063923106
51.504207611,-5.16E-05,147,0.061214108
51.5040626525,-0.0002166,147,0.06382261
51.5040512084,-0.0002283,147,0.062290497
51.5014572143,0.0050199995,147,0.0627649
51.5001373291,0.0063316001,147,0.06760459
51.4993476867,0.0067416,147,0.059541494
51.4979896545,0.0086716003,147,0.060152452
51.4976310729,0.009125,147,0.062883936
51.4975509643,0.0092116003,147,0.06152569
51.4973373413,0.0094833011,147,0.059427463
51.4971847534,0.0096183004,147,0.06372222
51.497177124,0.0096516008,147,0.060056668
51.4971694946,0.011565001,147,0.063802525
51.4971580505,0.0096883001,147,0.060691103
51.4970932006,0.0098050003,147,0.068811454
51.4969062805,0.0106033003,147,0.063282
51.4968833923,0.0121566009,147,0.062784724
51.4968757629,0.0120983004,147,0.062844254
51.4968757629,0.0121266007,147,0.062015124
51.4968757629,0.0121415996,147,0.06467074
51.4968757629,0.0121750009,147,0.06270546
51.4968414306,0.012286601,147,0.06583609
51.4967689514,0.0102200007,147,0.058054164
51.496559143,0.0128866004,147,0.06310263
51.4960212707,0.0111800003,147,0.06270546
51.4960136413,0.0111950004,147,0.064468026
51.4956855773,0.0114883005,147,0.061155844
51.4955329895,0.0113633012,147,0.06340188
51.4955253601,0.011365,147,0.06117525
51.4953689575,0.0114016008,147,0.06344182
51.4952964782,0.0126733005,147,0.06370216
51.4950752258,0.0116282999,147,0.06042127
51.4949951171,0.0154850006,147,0.061233528
51.4949455261,0.0153400001,147,0.06368212
51.4949073791,0.0152983007,147,0.06352183
51.4948806762,0.0152716016,147,0.06246809
51.4946861267,0.0132665991,147,0.05965563
51.4943504333,0.0110500001,147,0.061545234
51.4943351745,0.0136650013,147,0.06270546
51.4943199157,0.0136532998,147,0.06314246
51.4943122863,0.0136416006,147,0.061233528
51.4937667846,0.0090516004,147,0.060402066
51.4937667846,0.0097833003,147,0.06398348
51.4937667846,0.0098066005,147,0.0627649
51.4937667846,0.0098282995,147,0.06266583
51.4936180114,0.0091115999,147,0.05935159
51.4927902221,0.0089399995,147,0.061564755
51.4924545288,0.0088633003,147,0.06842851
51.4923820495,0.0088400001,147,0.05956052
51.4921646118,0.0244933009,147,0.061623324
51.4921150207,0.0087916002,147,0.059941877
51.4906883239,0.0085816001,147,0.06217236
51.4906730651,0.0085799999,147,0.0617798
51.4906349182,0.008576601,147,0.060056668
51.4893379211,0.007295,147,0.06270546
51.4893379211,0.0073133001,147,0.06270546
51.4893379211,0.0073350005,147,0.062270816
51.5043144226,0.00037,146,0.057478704
51.5042800903,0.0001516,146,0.06022916
51.5042724609,0.0001016,146,0.060691103
51.5042572021,5.16E-05,146,0.060981184
51.5042572021,5.5E-05,146,0.060749017
51.5042572021,5.83E-05,146,0.0609231
51.5042572021,7.33E-05,146,0.061252963
51.5042572021,0.0005816,146,0.0616624
51.5042572021,0.0006033,146,0.063963346
51.5042228698,-2.33E-05,146,0.06338187
51.5042152404,-3.83E-05,146,0.059961002
51.5040359497,-0.0002416,146,0.061642908
51.5040283203,-0.0002566,146,0.06076833
51.5014419555,0.0050183005,146,0.059275705
51.4995536804,0.0070082998,146,0.056834314
51.4975357055,0.0092216005,146,0.058147453
51.4973869323,0.0094300003,146,0.06350183
51.497226715,0.0115199995,146,0.058935463
51.4970550537,0.0108382999,146,0.062349662
51.4968757629,0.0121116006,146,0.06340188
51.4966621398,0.0127750015,146,0.058973216
51.4963378906,0.0108683002,146,0.060729716
51.4963302612,0.0108850002,146,0.060749017
51.4963226318,0.0109033,146,0.060749017
51.4963035583,0.0109183001,146,0.060749017
51.4962959289,0.0109350002,146,0.06086502
51.4962882995,0.0109516,146,0.060749017
51.4962730407,0.0109650003,146,0.06086502
51.4962654113,0.0109783005,146,0.060749017
51.4962577819,0.0109833002,146,0.060729716
51.4962501525,0.0109915995,146,0.05984634
51.4960441589,0.0111532998,146,0.060248397
51.4960289001,0.0111666011,146,0.06082633
51.4956703186,0.0114833009,146,0.05848413
51.4956207275,0.0114516007,146,0.06057535
51.4954910278,0.0113633012,146,0.062844254
51.4953842163,0.0113749992,146,0.059332605
51.4953765869,0.0113900005,146,0.062074047
51.4951095581,0.0115616011,146,0.06086502
51.4951019287,0.0115682995,146,0.060671795
51.4950942993,0.0115733003,146,0.062349662
51.4950027465,0.0155016002,146,0.05854038
51.4948654174,0.0152600002,146,0.0609231
51.494857788,0.015241599,146,0.060749017
51.4945144653,0.0113033008,146,0.060152452
51.4943618774,0.0110966002,146,0.062211726
51.4943046569,0.01092,146,0.06526159
51.4943046569,0.0136333,146,0.058315583
51.493774414,0.0098932991,146,0.06071039
51.493774414,0.0099183006,146,0.060517546
51.4937667846,0.0098500003,146,0.061039336
51.4937667846,0.0098700008,146,0.060729716
51.4932365417,0.0090533008,146,0.06152569
51.4928703308,0.0090215988,146,0.06302303
51.4928398132,0.0089933004,146,0.057923824
51.4927978515,0.0089499998,146,0.061721113
51.4927825927,0.0089300003,146,0.063122556
51.4923744201,0.0088350009,146,0.06117525
51.4922943115,0.0088333005,146,0.06022916
51.492275238,0.0088316011,146,0.060133252
51.4921722412,0.0244933009,146,0.058091473
51.4918785095,0.0086833,146,0.062369376
51.4916191101,0.0086732997,146,0.059427463
51.4915924072,0.0247300004,146,0.06612484
51.491569519,0.0086633005,146,0.061117005
51.4915542602,0.0086615991,146,0.059770007
51.4915351867,0.0086565999,146,0.05796103
51.4907302856,0.0085866003,146,0.061117005
51.4907150268,0.008585,146,0.061078157
51.4907073974,0.0085833005,146,0.06082633
51.4906578063,0.0085799999,146,0.060749017
51.4906425476,0.0085783004,146,0.06076833
51.4893379211,0.0073516006,146,0.06076833
51.5043144226,0.0003483,145,0.059143268
51.5043067932,0.00039,145,0.057923824
51.5042877197,0.0001666,145,0.05619571
51.5040130615,-0.0002683,145,0.060382836
51.5040054321,-0.0002833,145,0.058897708
51.5039710998,-0.0003216,145,0.057404738
51.503955841,-0.0003316,145,0.059010938
51.5039482116,-0.0003433,145,0.059124302
51.501422882,0.005025,145,0.058728237
51.5014076232,0.0050266003,145,0.062329955
51.5001869201,0.0063882999,145,0.055329055
51.5001449584,0.0063166007,145,0.062093705
51.499469757,0.0070783004,145,0.062389094
51.4992904663,0.0068199996,145,0.06057535
51.4979820251,0.0086833,145,0.058315583
51.4976577758,0.009085,145,0.055203576
51.4973144531,0.009505001,145,0.05812875
